timestamp,open,high,low,close,volume,date,vix,vix_mean_bb,vix_upper_bb,vix_lower_bb,log_return,H,signal,trading_day_index,position,action,bar_return,strategy_return,trade,fee,net_strategy_return
2020-12-07,5071.0,5074.6,5006.4,5028.2,87681.0,2020-12-07,21.114627672009146,21.483525863531767,23.693434507319886,19.27361721974365,-0.008752011194285696,0.872463136270681,0,230,0,,-0.005679353184776214,-0.0,0,0.0,-0.0
2020-12-08,5042.2,5052.4,5003.0,5013.8,77989.0,2020-12-08,20.06739187654814,21.324176001381737,23.45461644223995,19.193735560523525,-0.0028679565565042603,0.8253945806453263,0,231,0,,-0.0026179048827892227,-0.0,0,0.0,-0.0
2020-12-09,5029.0,5040.4,4943.6,4954.0,92734.0,2020-12-09,19.736777387615984,21.192780095002067,23.376501884601907,19.009058305402228,-0.011998779560649549,0.8130669226327313,0,232,0,,-0.016544044541658344,-0.0,0,0.0,-0.0
2020-12-10,4945.8,4967.6,4926.0,4943.8,78835.0,2020-12-10,18.931304525113596,21.04119334890517,23.41262176633456,18.669764931475783,-0.0020610648044594674,0.7955101235422236,0,233,0,,0.0046908488010028344,0.0,0,0.0,0.0
2020-12-11,4969.0,4970.0,4850.2,4887.4,91771.0,2020-12-11,19.473972003767408,20.9656505648736,23.438718845470365,18.492582284276832,-0.011473801518596496,0.7892730381884302,0,234,0,,-0.013845844234252402,-0.0,0,0.0,-0.0
2020-12-14,4900.2,4936.0,4882.2,4931.8,68384.0,2020-12-14,18.77276045648756,20.83650976005521,23.487209557400366,18.185809962710056,0.009043568235346139,0.9349012983551407,0,235,0,,0.004775315293253448,0.0,0,0.0,0.0
2020-12-15,4923.6,4955.0,4898.6,4943.6,71476.0,2020-12-15,18.60077508211821,20.7259861051397,23.559174993305493,17.892797216973907,0.0023897777539852853,0.9516595413609291,0,236,0,,0.00674303355268499,0.0,0,0.0,0.0
2020-12-16,4956.8,4964.4,4935.8,4955.0,60648.0,2020-12-16,19.088125973211373,20.608850959445647,23.512185745459767,17.705516173431526,0.0023033570485078898,0.801768871982108,0,237,0,,-0.0003631375080697591,-0.0,0,0.0,-0.0
2020-12-17,4955.0,5030.8,4946.6,5029.8,53931.0,2020-12-17,18.643096167747768,20.462400842867044,23.455263212381702,17.469538473352387,0.01498305410777843,0.902634983717689,0,238,0,,0.012916246215943492,0.0,0,0.0,0.0
2020-12-18,5019.0,5028.8,4969.0,4993.0,68831.0,2020-12-18,17.97581101881335,20.320700685037547,23.506447685216404,17.13495368485869,-0.007343290371257498,0.9170689048849124,0,239,0,,-0.0060171348874277384,-0.0,0,0.0,-0.0
2020-12-21,4988.8,5056.2,4958.2,5040.8,79021.0,2020-12-21,19.178652569457,20.20621658551365,23.382866657028718,17.029566513998585,0.009527868127236458,0.9804504096868887,0,240,0,,0.009220654265554842,0.0,0,0.0,0.0
2020-12-22,5034.8,5048.6,4955.2,4965.0,79199.0,2020-12-22,18.89858697120341,20.092426050474145,23.286048209181335,16.898803891766956,-0.015151502148572839,0.9847752242723994,0,241,0,,-0.011321204417255898,-0.0,0,0.0,-0.0
2020-12-23,4977.8,5033.0,4971.4,5001.8,82774.0,2020-12-23,18.85358499992808,20.025504487981912,23.266087472244084,16.78492150371974,0.007384550152512366,1.087889014979445,0,242,0,,0.004861585439350681,0.0,0,0.0,0.0
2020-12-24,5002.0,5024.0,4975.0,5002.6,72643.0,2020-12-24,18.64092919105341,19.985267078979124,23.27576421485433,16.694769943103918,0.0001599296313033091,1.0610349996955772,0,243,0,,-0.0040783686525389115,-0.0,0,0.0,-0.0
2020-12-25,4981.6,5047.4,4973.6,5043.4,74190.0,2020-12-25,18.23234383212129,19.888949418984076,23.26961065246575,16.5082881855024,0.008122680534490515,0.7794207145111431,0,244,0,,0.01248594828970608,0.0,0,0.0,0.0
2020-12-28,5043.8,5095.0,5034.4,5064.2,76767.0,2020-12-28,18.91352102778152,19.821468999193005,23.22448660786241,16.4184513905236,0.0041157207173211485,0.9083410882528535,0,245,0,,0.006185812284388718,0.0,0,0.0,0.0
2020-12-29,5075.0,5088.6,5042.0,5052.2,71388.0,2020-12-29,19.271704781353705,19.641282289136612,22.730607715081884,16.55195686319134,-0.0023723865462451366,0.8412731166817591,0,246,0,,-0.005399014778325052,-0.0,0,0.0,-0.0
2020-12-30,5047.6,5119.0,5045.0,5115.8,75977.0,2020-12-30,19.671008444241423,19.45460882377946,21.987590380591307,16.92162726696761,0.012509997924487027,0.7791758223985922,0,247,0,,0.03613598541881283,0.0,0,0.0,0.0
2021-01-04,5230.0,5298.8,5192.0,5260.0,84288.0,2021-01-04,22.16998300047627,19.431419629837045,21.777939855214452,17.084899404459637,0.02779723683861368,0.9046057559235678,1,248,0,,0.0038240917782026767,0.0,0,0.0,0.0
2021-01-05,5250.0,5370.8,5238.8,5359.8,88204.0,2021-01-05,22.525207333012386,19.554310402660256,22.26954094870506,16.839079856615452,0.01879563420409286,1.0080383767251244,1,249,1,open_long,0.023771428571428607,0.023771428571428607,1,0.0001,0.023671428571428607
2021-01-06,5374.8,5443.4,5346.6,5408.4,94935.0,2021-01-06,24.54200459376241,19.794571762967575,23.310207636560698,16.278935889374452,0.009026639548754352,0.9162528288222382,1,250,1,,0.00967477859641289,0.00967477859641289,0,0.0,0.00967477859641289
2021-01-07,5426.8,5531.8,5410.4,5530.0,104547.0,2021-01-07,27.31088104243816,20.213550588833805,25.046493765555937,15.380607412111672,0.02223451503177755,0.92289589742949,1,251,1,,0.022038770546178126,0.022038770546178126,0,0.0,0.022038770546178126
2021-01-08,5546.4,5563.6,5450.0,5505.4,104493.0,2021-01-08,27.372842299651108,20.60849410362799,26.385694983480434,14.831293223775548,-0.004458386782223186,0.7400797262392413,1,252,1,,-0.0056613298716283785,-0.0056613298716283785,0,0.0,-0.0056613298716283785
2021-01-11,5515.0,5552.2,5407.2,5436.8,109815.0,2021-01-11,23.611747172144405,20.85044343941083,26.70868206239015,14.992204816431514,-0.012538776256544365,1.037568534384823,0,253,1,,-0.01592021758839532,-0.01592021758839532,0,0.0,-0.01592021758839532
2021-01-12,5427.2,5597.0,5425.0,5596.8,100186.0,2021-01-12,24.67261200967116,21.154035285788478,27.149115085192996,15.158955486383961,0.029004353346670085,0.787129013549682,0,254,1,,0.03147110849056607,0.03147110849056607,0,0.0,0.03147110849056607
2021-01-13,5598.0,5641.8,5539.0,5578.6,97993.0,2021-01-13,24.47447579305948,21.423352776780884,27.51089604084463,15.335809512717137,-0.0032571569859552304,0.7366552746866482,0,255,1,,-0.0059664165773489885,-0.0059664165773489885,0,0.0,-0.0059664165773489885
2021-01-14,5564.6,5569.0,5466.0,5478.4,72851.0,2021-01-14,24.074680266555877,21.69493198172129,27.744742323526623,15.645121639915956,-0.018124761330959475,0.8970216042020734,0,256,0,close_long,-0.012867052438629975,-0.0,1,0.0001,-0.0001
2021-01-15,5493.0,5507.8,5391.2,5448.0,97603.0,2021-01-15,22.86547696677953,21.9394152791196,27.746740013992902,16.1320905442463,-0.005564518678019893,0.9744327748995218,0,257,0,,-0.011105042781722191,-0.0,0,0.0,-0.0
2021-01-18,5432.0,5545.6,5411.0,5508.0,88074.0,2021-01-18,23.243555102077725,22.142660405750636,27.826370203262236,16.458950608239036,0.010953012019197145,0.7526425490691603,0,258,0,,0.014359351988217967,0.0,0,0.0,0.0
2021-01-19,5510.0,5516.6,5410.0,5429.2,32788.0,2021-01-19,23.50503484059874,22.372982799220402,27.873561325719784,16.87240427272102,-0.01440978742473547,0.6296823922428739,0,259,0,,-0.013793103448275862,-0.0,0,0.0,-0.0
2021-01-20,5434.0,5487.0,5421.2,5455.0,31361.0,2021-01-20,23.174713998563647,22.589039249152183,27.841421843437683,17.336656654866683,0.0047408258433612694,0.6883369949750268,0,260,0,,0.007545086492454913,0.0,0,0.0,0.0
2021-01-21,5475.0,5577.0,5471.0,5540.4,34256.0,2021-01-21,23.722523725442315,22.843118975871626,27.773087860819047,17.913150090924205,0.015534081033772207,0.816761314049219,0,261,0,,0.011287671232876745,0.0,0,0.0,0.0
2021-01-22,5536.8,5551.0,5488.0,5532.4,29506.0,2021-01-22,22.32883134745576,23.04794335163835,27.48731271347727,18.608573989799428,-0.0014449825503907116,0.7343639330422945,0,262,0,,-0.0001444877907817118,-0.0,0,0.0,-0.0
2021-01-25,5536.0,5604.8,5503.2,5575.4,36365.0,2021-01-25,23.204629493692007,23.262498774933874,27.25257656267996,19.27242098718779,0.007742345882862715,0.7641979887871505,0,263,0,,0.00274566473988436,0.0,0,0.0,0.0
2021-01-26,5551.2,5551.2,5473.4,5487.6,30801.0,2021-01-26,23.10208846635038,23.45401795918371,26.978044555129912,19.929991363237505,-0.015873062181405582,0.8960147959554207,0,264,0,,-0.011384925781812908,-0.0,0,0.0,-0.0
2021-01-27,5488.0,5515.2,5443.6,5485.4,25812.0,2021-01-27,23.03222537521305,23.62207880573229,26.67566980351775,20.56848780794683,-0.00040098423940196316,1.0338033761838283,0,265,0,,-0.009001457725947456,-0.0,0,0.0,-0.0
2021-01-28,5438.6,5440.6,5351.4,5366.6,35459.0,2021-01-28,24.644803241812223,23.773549908240792,26.706170273184775,20.84092954329681,-0.021895456345569806,0.7691162775191872,0,266,0,,-0.0072077372853309165,-0.0,0,0.0,-0.0
2021-01-29,5399.4,5411.8,5269.6,5330.2,37992.0,2021-01-29,24.77468386175426,23.917649996525547,26.742373708410454,21.09292628464064,-0.006805799958977495,0.787068707625624,0,267,0,,-0.012853279994073348,-0.0,0,0.0,-0.0
2021-02-01,5330.0,5398.0,5330.0,5393.2,27532.0,2021-02-01,25.434189570013245,24.08086032500239,26.857202270904995,21.304518379099786,0.011750139851858897,0.6703005612072691,0,268,0,,0.014071294559099437,0.0,0,0.0,0.0
2021-02-02,5405.0,5461.6,5398.2,5457.6,28786.0,2021-02-02,23.907712026161697,24.14998555965986,26.830429847001305,21.469541272318416,0.0118702319044618,0.45117644876943375,0,269,0,,0.009805735430157262,0.0,0,0.0,0.0
2021-02-03,5458.0,5492.6,5437.2,5461.0,26121.0,2021-02-03,23.212845474959767,24.083527603719727,26.78884135769667,21.378213849742785,0.0006227904877722778,0.8126288374927431,0,270,0,,-0.003297911322828875,-0.0,0,0.0,-0.0
2021-02-04,5440.0,5486.0,5400.0,5461.6,33299.0,2021-02-04,23.794179803132508,23.907692541754443,26.146747063146538,21.668638020362348,0.00010986395191700474,0.8045559622399422,0,271,0,,0.0076838235294117985,0.0,0,0.0,0.0
2021-02-05,5481.8,5522.8,5456.0,5463.2,34504.0,2021-02-05,22.82814890828536,23.680457872186157,25.265846695304568,22.095069049067746,0.0002929115428088784,0.8483157308662603,0,272,0,,0.0009485935276733587,0.0,0,0.0,0.0
2021-02-08,5487.0,5557.0,5470.4,5526.0,40991.0,2021-02-08,23.27014467793002,23.663377747475437,25.25920950988548,22.067545985065394,0.011429527836482309,0.9562730466896321,0,273,0,,0.011299435028248588,0.0,0,0.0,0.0
2021-02-09,5549.0,5660.8,5531.8,5659.0,46292.0,2021-02-09,23.21705065029021,23.59059967950639,25.12418484637934,22.05701451263344,0.023782971659161996,0.842076596914072,0,274,0,,0.02101279509821596,0.0,0,0.0,0.0
2021-02-10,5665.6,5814.6,5665.6,5787.2,60757.0,2021-02-10,25.148089729780253,23.62428037634243,25.265415858741935,21.983144893942924,0.022401384055309566,0.8385981253061631,0,275,0,,0.04133719288336624,0.0,0,0.0,0.0
2021-02-18,5899.8,5913.2,5708.4,5735.8,105680.0,2021-02-18,25.57717389731078,24.214497779593454,26.445893564105912,21.983101995080997,-0.008921347029749416,0.8090264041395001,0,276,0,,-0.029763720804095114,-0.0,0,0.0,-0.0
2021-02-19,5724.2,5763.0,5666.0,5746.2,109943.0,2021-02-19,23.817619715951466,24.28893719801824,26.348155430501812,22.229718965534666,0.0018115315875446103,0.6374825884275331,0,277,0,,0.006079452150518882,0.0,0,0.0,0.0
2021-02-22,5759.0,5761.0,5570.0,5578.0,133089.0,2021-02-22,25.20392336656745,24.38890189166201,26.42041268048188,22.357391102842136,-0.029708477568194357,0.9279506168176432,0,278,0,,-0.035492272964056194,-0.0,0,0.0,-0.0
2021-02-23,5554.6,5627.0,5536.0,5563.6,112716.0,2021-02-23,25.20475491426118,24.494035214057554,26.4617797662395,22.52629066187561,-0.0025849084544590567,1.0843885874444052,0,279,0,,0.004752817484607287,0.0,0,0.0,0.0
2021-02-24,5581.0,5593.8,5364.0,5419.6,147627.0,2021-02-24,26.99187972681608,24.692017931637704,26.829920717735128,22.55411514554028,-0.02622336876069898,1.1647117490021293,1,280,0,,-0.018706325031356323,-0.0,0,0.0,-0.0
2021-02-25,5476.6,5513.2,5427.0,5466.8,119546.0,2021-02-25,26.009459412118886,24.760250740153037,26.977446362779162,22.54305511752691,0.00867142411836919,1.1125494060683598,0,281,1,open_long,-0.02074279662564371,-0.02074279662564371,1,0.0001,-0.02084279662564371
2021-02-26,5363.0,5408.8,5301.0,5315.0,134897.0,2021-02-26,27.866660784311964,24.91484958628092,27.53149074465994,22.298208427901898,-0.028160424314597095,1.1573542391297482,1,282,1,,-0.0007085586425508451,-0.0007085586425508451,0,0.0,-0.0007085586425508451
2021-03-01,5359.2,5398.0,5337.4,5391.2,102132.0,2021-03-01,26.35163130997919,24.96072167327922,27.64693970558778,22.27450364097066,0.014234982855958889,1.0819280805419738,0,283,1,,0.01018808777429474,0.01018808777429474,0,0.0,0.01018808777429474
2021-03-02,5413.8,5423.6,5260.0,5310.0,131005.0,2021-03-02,25.425856830069105,25.03662891347459,27.683063574479593,22.390194252469588,-0.015176159396022647,1.096976352286054,0,284,1,,-0.021131183272378097,-0.021131183272378097,0,0.0,-0.021131183272378097
2021-03-03,5299.4,5415.0,5295.2,5411.0,102174.0,2021-03-03,25.397210972905714,25.14584718837189,27.651942441346037,22.63975193539774,0.018842083406750657,0.99410731911167,0,285,1,,0.012076838887421218,0.012076838887421218,0,0.0,0.012076838887421218
2021-03-04,5363.4,5373.0,5228.0,5268.6,126873.0,2021-03-04,26.95469027137691,25.303872711784106,27.84937053253078,22.75837489103743,-0.026669246048730385,0.6901861799144606,0,286,0,close_long,-0.03046574933810636,-0.0,1,0.0001,-0.0001
2021-03-05,5200.0,5300.0,5156.8,5255.4,135027.0,2021-03-05,27.85188928710121,25.5550597307249,28.063117806753013,23.047001654696786,-0.002508553196906716,0.8592428312290951,0,287,0,,0.017538461538461503,0.0,0,0.0,0.0
2021-03-08,5291.2,5316.2,5045.2,5049.6,143488.0,2021-03-08,29.154033893474868,25.849254191502144,28.597649257950902,23.100859125053386,-0.03994708718559768,0.8923170914377799,1,288,0,,-0.043128212881765916,-0.0,0,0.0,-0.0
2021-03-09,5063.0,5088.0,4923.0,4966.2,165628.0,2021-03-09,29.208280404564224,26.14881567921584,28.99356257445325,23.30406878397843,-0.01665407209209538,1.0045068307650646,1,289,1,open_long,-0.006162354335374248,-0.006162354335374248,1,0.0001,-0.006262354335374249
2021-03-10,5031.8,5057.2,4972.0,4981.0,129551.0,2021-03-10,28.131076350656787,26.297965010259666,29.233151644690615,23.362778375828718,0.0029757139538783366,0.9107389838664074,0,290,1,,-0.003855479152589639,-0.003855479152589639,0,0.0,-0.003855479152589639
2021-03-11,5012.4,5123.0,5006.6,5112.0,125659.0,2021-03-11,25.586134292013803,26.316291536975257,29.227608674187294,23.40497439976322,0.02596004298408737,0.8562634236577503,0,291,1,,0.02290320006384171,0.02290320006384171,0,0.0,0.02290320006384171
2021-03-12,5127.2,5131.6,5057.0,5120.0,115501.0,2021-03-12,24.33246532396665,26.268358913892406,29.28056321236027,23.256154615424542,0.0015637219761827589,1.0484611828682804,0,292,1,,-0.0053050397877983735,-0.0053050397877983735,0,0.0,-0.0053050397877983735
2021-03-15,5100.0,5105.0,4973.6,5028.8,122179.0,2021-03-15,24.18511976237784,26.20948331133402,29.339936348841277,23.07903027382676,-0.017973051990250326,1.1165632480366459,0,293,0,close_long,-0.011019607843137219,-0.0,1,0.0001,-0.0001
2021-03-16,5043.8,5079.0,5004.0,5053.2,107522.0,2021-03-16,24.01658761490998,26.138605400006156,29.404245236469716,22.872965563542596,0.004840318912579257,0.9024316963325543,0,294,0,,-0.0005551369998810781,-0.0,0,0.0,-0.0
2021-03-17,5041.0,5112.0,4997.0,5074.2,108936.0,2021-03-17,24.87446006563187,26.107045409818294,29.41042293319273,22.803667886443858,0.004147171060349106,0.7735041364237266,0,295,0,,0.011307280301527474,0.0,0,0.0,0.0
2021-03-18,5098.0,5150.0,5097.2,5134.8,78756.0,2021-03-18,23.854232788893327,26.020898354397424,29.469144716528746,22.572651992266103,0.011872017194540032,0.9616640489181095,0,296,0,,-0.016084739113377794,-0.0,0,0.0,-0.0
2021-03-19,5016.0,5029.0,4902.0,4941.0,118672.0,2021-03-19,24.049041898962493,26.032469463547976,29.451010778730293,22.61392814836566,-0.03847315436502144,0.9683001954498327,0,297,0,,-0.013157894736842105,-0.0,0,0.0,-0.0
2021-03-22,4950.0,5017.8,4924.4,5000.6,99348.0,2021-03-22,23.427105207967085,25.94362855561796,29.540530660372475,22.346726450863443,0.011990165371063495,0.7419896286273766,0,298,0,,0.012121212121212121,0.0,0,0.0,0.0
2021-03-23,5010.0,5020.0,4915.0,4977.4,107857.0,2021-03-23,22.977627756339565,25.832272197721874,29.656222188660323,22.008322206783426,-0.004650238887107797,0.7210669411271354,0,299,0,,-0.009061876247504918,-0.0,0,0.0,-0.0
2021-03-24,4964.6,5006.4,4895.0,4917.4,112901.0,2021-03-24,23.954917371869435,25.680424079974546,29.551393869685015,21.80945429026408,-0.012127730809611147,0.5395672169891262,0,300,0,,-0.011038150102727346,-0.0,0,0.0,-0.0
2021-03-25,4909.8,4939.6,4872.6,4916.6,102742.0,2021-03-25,23.38276130455857,25.549089174596528,29.54914040106753,21.549037948125527,-0.00016270083420055287,0.8049330373393735,0,301,0,,0.006354637663448575,0.0,0,0.0,0.0
2021-03-26,4941.0,5045.8,4941.0,5016.4,114975.0,2021-03-26,21.912058090272943,25.25135903989458,29.408431362381755,21.094286717407407,0.020095310264000764,0.7560648933895668,0,302,0,,0.017283950617283876,0.0,0,0.0,0.0
2021-03-29,5026.4,5054.8,4986.0,5012.0,97011.0,2021-03-29,22.22190219902572,25.044872584346905,29.37834610188514,20.71139906680867,-0.0008775079339356784,0.7262230681376608,0,303,0,,-0.002108865191787254,-0.0,0,0.0,-0.0
2021-03-30,5015.8,5073.8,5002.2,5052.0,91844.0,2021-03-30,21.787860178690792,24.86297275177799,29.428321537382832,20.297623966173145,0.007949167454422878,0.9366244092031413,0,304,0,,0.005582359743211452,0.0,0,0.0,0.0
2021-03-31,5043.8,5046.8,4971.2,5017.2,93216.0,2021-03-31,21.24251610845461,24.655238008555436,29.48847091692287,19.822005100188,-0.006912195319862134,0.9091635827277195,0,305,0,,-0.0016257583567944442,-0.0,0,0.0,-0.0
2021-04-01,5035.6,5102.0,5026.2,5093.6,93056.0,2021-04-01,20.301922266529203,24.32259960831305,29.399100221934308,19.24609899469179,0.015112840552295937,0.7208325334570108,0,306,0,,0.014020176344427565,0.0,0,0.0,0.0
2021-04-02,5106.2,5146.6,5087.0,5140.8,89971.0,2021-04-02,21.075219714748265,23.983766129695404,28.972279372866563,18.995252886524245,0.00922385965877835,0.6233615855655893,0,307,0,,0.008577807371430846,0.0,0,0.0,0.0
2021-04-06,5150.0,5160.2,5090.0,5101.0,85119.0,2021-04-06,21.757693504348783,23.22435792048831,26.90046136602879,19.54825447494783,-0.007772110438667506,0.3952867317697884,0,308,0,,-0.007572815533980583,-0.0,0,0.0,-0.0
2021-04-07,5111.0,5117.8,5035.6,5068.0,86396.0,2021-04-07,20.194108067262786,22.827509506318613,25.94442443582429,19.710594576812937,-0.006490336481896892,0.5079615074029841,0,309,0,,-0.011935042066131872,-0.0,0,0.0,-0.0
2021-04-08,5050.0,5103.0,5028.4,5087.8,88683.0,2021-04-08,18.87901735905372,22.492153659670606,25.79696076035779,19.18734655898342,0.00389925463024117,0.5397539239263235,0,310,0,,0.0049504950495049506,0.0,0,0.0,0.0
2021-04-09,5075.0,5077.0,5004.6,5021.6,88323.0,2021-04-09,18.753616239141994,22.213211205429378,25.7942151675066,18.632207243352156,-0.013096909067948791,0.46536408420505915,0,311,0,,-0.009655172413793104,-0.0,0,0.0,-0.0
2021-04-12,5026.0,5040.6,4936.6,4952.2,99659.0,2021-04-12,19.30197368222622,21.969053901421795,25.648489622332654,18.289618180510935,-0.013916685732319639,0.3538477538442473,0,312,0,,-0.011898129725427812,-0.0,0,0.0,-0.0
2021-04-13,4966.2,4993.0,4930.0,4950.6,93319.0,2021-04-13,19.84549665294982,21.760499353323787,25.424086189501388,18.096912517146187,-0.0003231409326498366,0.4654856931038128,0,313,0,,-0.0015706173734445215,-0.0,0,0.0,-0.0
2021-04-14,4958.4,4995.0,4949.2,4976.8,81655.0,2021-04-14,19.81742465265535,21.50764758267496,24.958169527043143,18.057125638306776,0.005278332862457377,0.6309539846282043,0,314,0,,0.001976444014198165,0.0,0,0.0,0.0
2021-04-15,4968.2,4970.0,4896.4,4954.0,64767.0,2021-04-15,19.855006864437875,21.30768628645219,24.64736959430233,17.968002978602048,-0.004591783151505203,0.6661014829991846,0,315,0,,-0.007085060987882899,-0.0,0,0.0,-0.0
2021-04-16,4933.0,4952.0,4883.6,4938.4,93911.0,2021-04-16,19.520274700770425,21.081247926542584,24.247962139300625,17.914533713784543,-0.0031539389696188186,0.7002324766092902,0,316,0,,-0.00020271639975674033,-0.0,0,0.0,-0.0
2021-04-19,4932.0,5082.0,4906.8,5072.8,113452.0,2021-04-19,19.87728724914196,20.903757028601326,23.910759009976516,17.896755047226137,0.026851541306135807,0.6994654449841726,0,317,0,,0.023925385239253853,0.0,0,0.0,0.0
2021-04-20,5050.0,5102.2,5045.0,5063.8,86999.0,2021-04-20,19.570814675394075,20.733416374554054,23.629703148089845,17.837129601018262,-0.0017757438125110057,0.6872308454244987,0,318,0,,-0.0019801980198019802,-0.0,0,0.0,-0.0
2021-04-21,5040.0,5089.0,5026.0,5068.0,84541.0,2021-04-21,19.70353756775205,20.520847384348183,23.018178012847997,18.02351675584837,0.000829072867718823,0.6084173824586505,0,319,0,,0.010912698412698412,0.0,0,0.0,0.0
2021-04-22,5095.0,5099.2,5039.2,5057.2,86313.0,2021-04-22,19.811179123456068,20.34226827529306,22.45983411038276,18.224702440203355,-0.002133292003287112,0.5399037608991503,0,320,0,,-0.004906771344455349,-0.0,0,0.0,-0.0
2021-04-23,5070.0,5128.8,5056.2,5119.4,96022.0,2021-04-23,20.239807457282204,20.258655743643523,22.2431133049644,18.274198182322646,0.012224274228819165,0.5361160049652643,0,321,0,,0.013806706114398421,0.0,0,0.0,0.0
2021-04-26,5140.0,5172.2,5037.2,5042.0,109497.0,2021-04-26,19.966873887162293,20.145904328050353,21.904036320166316,18.38777233593439,-0.015234415918696714,0.6517071269905016,0,322,0,,-0.014785992217898832,-0.0,0,0.0,-0.0
2021-04-27,5064.0,5075.8,5027.0,5059.2,81162.0,2021-04-27,19.92898057261743,20.052960347746684,21.63314346263911,18.472777232854256,0.0034055392672877422,0.7153902728538439,0,323,0,,-0.005410742496050481,-0.0,0,0.0,-0.0
2021-04-28,5036.6,5105.6,5024.4,5103.6,90055.0,2021-04-28,20.41573497284336,20.01162129096612,21.501448754115245,18.521793827816992,0.008737805032435294,0.7599861168777828,0,324,0,,0.016598498987412034,0.0,0,0.0,0.0
2021-04-29,5120.2,5165.6,5097.0,5157.6,93773.0,2021-04-29,20.719305254532035,20.032490440366264,21.550859675691846,18.51412120504068,0.010525181948822251,0.6571105456667391,0,325,0,,0.004843560798406348,0.0,0,0.0,0.0
2021-04-30,5145.0,5157.6,5072.0,5106.8,93870.0,2021-04-30,20.13619005609359,19.985538957433526,21.424123409768704,18.54695450509835,-0.009898370050214624,0.6856373821659407,0,326,0,,-0.008357628765792031,-0.0,0,0.0,-0.0
2021-05-06,5102.0,5131.8,5020.6,5046.0,100033.0,2021-05-06,20.210413394109963,19.909691108893604,20.757755212453585,19.061627005333623,-0.0119771347451927,0.5958156673313518,0,327,0,,-0.007448059584476676,-0.0,0,0.0,-0.0
2021-05-07,5064.0,5084.6,4978.0,4981.6,95341.0,2021-05-07,20.00163478975299,19.97209203642415,20.62265089878683,19.32153317406147,-0.012844725642760794,0.7339479742317948,0,328,0,,-0.013033175355450236,-0.0,0,0.0,-0.0
2021-05-10,4998.0,5012.2,4936.6,4988.6,88572.0,2021-05-10,20.023629639959715,20.008174834310825,20.57717869305679,19.43917097556486,0.001404184700442962,0.5197845585379663,0,329,0,,-0.00836334533813529,-0.0,0,0.0,-0.0
2021-05-11,4956.2,5034.4,4916.4,5017.6,93994.0,2021-05-11,20.66981220814555,20.049390612070614,20.684372688163954,19.414408535977273,0.005796422457348801,0.4527464318982904,0,330,0,,0.009765546184577005,0.0,0,0.0,0.0
2021-05-12,5004.6,5052.0,4982.4,5045.6,82146.0,2021-05-12,20.810102615641974,20.099024510219945,20.80848163324455,19.38956738719534,0.005564844633407506,0.5788286582538168,1,331,0,,-0.0009191543779723381,-0.0,0,0.0,-0.0
2021-05-13,5000.0,5018.4,4961.6,4992.8,88076.0,2021-05-13,21.19236221875764,20.16589227793593,21.01655535812321,19.315229197748653,-0.010519701729608257,0.7286560707799336,1,332,1,open_long,-0.0042,-0.0042,1,0.0001,-0.0043
2021-05-14,4979.0,5093.0,4951.0,5092.6,54142.0,2021-05-14,21.35373072929782,20.2575650793623,21.20494834989797,19.310181808826634,0.019791631008997484,0.8855017957763704,1,333,1,,0.022815826471179024,0.022815826471179024,0,0.0,0.022815826471179024
2021-05-17,5092.6,5187.2,5089.4,5157.0,49921.0,2021-05-17,22.57005080801086,20.39220325730575,21.776606741157487,19.00779977345401,0.01256650942212817,0.9506823566949966,1,334,1,,0.014255979264030053,0.014255979264030053,0,0.0,0.014255979264030053
2021-05-18,5165.2,5186.0,5138.8,5161.0,39000.0,2021-05-18,22.57687169398047,20.542506108235067,22.180862140150307,18.904150076319826,0.0007753440977681207,0.8474136927381535,1,335,1,,-0.00391078757840932,-0.00391078757840932,0,0.0,-0.00391078757840932
2021-05-19,5145.0,5170.0,5125.6,5151.0,49226.0,2021-05-19,21.879599433885257,20.65130920154173,22.343221100582696,18.95939730250076,-0.0019394885831419788,0.7358047881659423,0,336,1,,-0.00034985422740528316,-0.00034985422740528316,0,0.0,-0.00034985422740528316
2021-05-20,5143.2,5184.6,5126.4,5172.2,81764.0,2021-05-20,21.69249565334523,20.745375028036186,22.449763851174605,19.040986204897766,0.004107259338754531,0.6721446829430063,0,337,1,,0.009099393373775118,0.009099393373775118,0,0.0,0.009099393373775118
2021-05-21,5190.0,5209.6,5093.6,5106.4,119574.0,2021-05-21,20.87372054200737,20.777070682272445,22.465374265567643,19.088767098977247,-0.012803474962492184,0.6265097982910568,0,338,1,,-0.013757225433525942,-0.013757225433525942,0,0.0,-0.013757225433525942
2021-05-24,5118.6,5135.6,5066.2,5135.2,96426.0,2021-05-24,21.06220738245329,20.831837357036996,22.480067605208014,19.183607108865978,0.005624136055720878,0.6596982586087476,0,339,0,close_long,0.005235806665885061,0.0,1,0.0001,-0.0001
2021-05-25,5145.4,5331.0,5140.2,5315.8,134315.0,2021-05-25,23.34081081689377,21.00242886925081,22.93834519984212,19.0665125386595,0.03456472685544695,0.7885209044592776,1,340,0,,0.03404983091693566,0.0,0,0.0,0.0
2021-05-26,5320.6,5343.6,5301.2,5315.8,90265.0,2021-05-26,23.41754002004833,21.15251912161106,23.34532686997202,18.9597113732501,0.0,1.0207651727952212,1,341,1,open_long,-0.0025185129496674333,-0.0025185129496674333,1,0.0001,-0.002618512949667433
